trial_id,label,t_verify_used,V_score,n_matches,sun_shift,blur_sigma,occl_frac,honest_tile,byzantine_tile,inference_ms
172,honest,0.3,0.0,0,0.0,4.0,0.0,tile_47.4065_8.5630_47.4100_8.5685.png,,7.4
173,honest,0.3,0.05,1,0.0,4.0,0.2,tile_47.4010_8.5520_47.4065_8.5575.png,,7.4
174,honest,0.3,0.0,0,-45.0,4.0,0.2,tile_47.4065_8.5685_47.4100_8.5700.png,,7.5
175,honest,0.3,0.65,13,0.0,0.0,0.2,tile_47.3900_8.5575_47.3955_8.5630.png,,7.4
176,honest,0.3,0.6,12,0.0,0.0,0.2,tile_47.3900_8.5300_47.3955_8.5355.png,,7.4
177,honest,0.3,0.05,1,45.0,4.0,0.2,tile_47.3900_8.5465_47.3955_8.5520.png,,7.5
178,honest,0.3,0.1,2,0.0,4.0,0.2,tile_47.3900_8.5465_47.3955_8.5520.png,,7.4
179,honest,0.3,0.75,15,45.0,0.0,0.2,tile_47.4065_8.5520_47.4100_8.5575.png,,7.4
180,honest,0.3,0.95,19,-45.0,0.0,0.0,tile_47.3955_8.5410_47.4010_8.5465.png,,7.4
181,honest,0.3,0.5,10,0.0,0.0,0.2,tile_47.3900_8.5575_47.3955_8.5630.png,,7.4
182,honest,0.3,0.05,1,-45.0,4.0,0.0,tile_47.3955_8.5355_47.4010_8.5410.png,,7.4
183,honest,0.3,0.0,0,0.0,4.0,0.2,tile_47.4065_8.5410_47.4100_8.5465.png,,7.4
184,honest,0.3,0.55,11,0.0,0.0,0.2,tile_47.3955_8.5355_47.4010_8.5410.png,,7.5
185,honest,0.3,0.95,19,45.0,0.0,0.0,tile_47.4010_8.5355_47.4065_8.5410.png,,7.5
186,honest,0.3,0.05,1,0.0,4.0,0.2,tile_47.3900_8.5300_47.3955_8.5355.png,,7.9
187,honest,0.3,0.15,3,0.0,4.0,0.0,tile_47.4065_8.5520_47.4100_8.5575.png,,7.7
188,honest,0.3,0.05,1,45.0,4.0,0.2,tile_47.4010_8.5575_47.4065_8.5630.png,,7.5
189,honest,0.3,0.0,0,45.0,4.0,0.2,tile_47.4010_8.5520_47.4065_8.5575.png,,7.8
190,honest,0.3,0.9,18,45.0,0.0,0.2,tile_47.3955_8.5630_47.4010_8.5685.png,,7.8
191,honest,0.3,0.9,18,0.0,0.0,0.2,tile_47.4065_8.5630_47.4100_8.5685.png,,7.7
192,honest,0.3,0.05,1,0.0,4.0,0.0,tile_47.4065_8.5685_47.4100_8.5700.png,,7.6
193,honest,0.3,0.65,13,-45.0,0.0,0.2,tile_47.3900_8.5630_47.3955_8.5685.png,,7.5
194,honest,0.3,0.05,1,-45.0,4.0,0.0,tile_47.3955_8.5355_47.4010_8.5410.png,,7.6
195,honest,0.3,1.0,20,0.0,0.0,0.0,tile_47.4065_8.5630_47.4100_8.5685.png,,7.6
196,honest,0.3,0.05,1,0.0,4.0,0.2,tile_47.3900_8.5575_47.3955_8.5630.png,,7.4
197,honest,0.3,0.0,0,45.0,4.0,0.2,tile_47.4065_8.5685_47.4100_8.5700.png,,7.5
198,honest,0.3,1.0,20,45.0,0.0,0.0,tile_47.4010_8.5410_47.4065_8.5465.png,,7.5
199,honest,0.3,0.55,11,-45.0,0.0,0.2,tile_47.3900_8.5630_47.3955_8.5685.png,,8.2
200,honest,0.3,0.95,19,45.0,0.0,0.2,tile_47.3955_8.5410_47.4010_8.5465.png,,7.8
201,honest,0.3,0.55,11,-45.0,0.0,0.2,tile_47.3900_8.5465_47.3955_8.5520.png,,7.4
202,honest,0.3,0.2,4,0.0,4.0,0.0,tile_47.3955_8.5685_47.4010_8.5700.png,,7.4
203,honest,0.3,0.15,3,45.0,4.0,0.0,tile_47.3955_8.5410_47.4010_8.5465.png,,7.6
204,honest,0.3,0.65,13,-45.0,0.0,0.2,tile_47.3955_8.5685_47.4010_8.5700.png,,7.3
