k,trial,seed,observed_hop,cep_50,cep_95,mean_err,std_err,n_samples,n_uavs,n_edges,test_uav_id,ground_truth_x,ground_truth_y,ground_truth_z,wall_time_s
3,157,1300157,3,3.6822,18.4731,6.203,5.345,219,12,35,9,-256.576,-40.396,50.0,51.66
3,158,1300158,3,11.5361,14.5276,11.234,1.3282,409,12,34,9,-176.308,-182.12,50.0,51.67
3,159,1300159,3,6.4814,10.3132,6.1685,3.3969,569,12,36,9,185.055,-124.71,50.0,51.78
3,160,1300160,3,8.2994,12.4873,9.4713,2.3796,475,12,36,9,44.536,231.16,50.0,51.66
3,161,1300161,3,4.0958,7.5059,4.3846,1.115,417,12,36,9,213.127,-57.027,50.0,51.67
3,162,1300162,3,5.6447,13.6156,6.7825,7.6118,479,12,36,9,-244.091,85.925,50.0,51.74
3,163,1300163,3,2.9998,4.6004,2.9023,1.1316,452,12,35,9,64.445,-224.653,50.0,51.69
3,164,1300164,3,5.3329,7.6956,5.5531,1.3636,559,12,36,9,214.15,-52.667,50.0,51.73
3,165,1300165,3,13.2443,21.9157,14.1357,5.7689,533,12,34,9,-145.923,204.312,50.0,51.66
3,166,1300166,3,8.6591,10.577,8.5469,1.3086,185,12,35,9,-259.471,15.925,50.0,51.71
3,167,1300167,3,12.7103,15.7201,12.6381,2.5146,571,12,36,9,149.35,-170.061,50.0,51.82
3,168,1300168,3,6.6001,9.4946,6.3287,2.4259,425,12,34,9,-176.805,-181.693,50.0,51.62
3,169,1300169,3,4.9818,5.8725,4.4882,1.4224,575,12,36,9,146.943,-172.424,50.0,51.64
3,170,1300170,3,25.0337,26.4495,25.0953,0.8673,562,12,35,9,-259.8,9.792,50.0,51.74
3,171,1300171,3,13.3699,14.9632,12.6652,1.7742,361,12,36,9,2.264,-238.965,50.0,51.8
3,172,1300172,3,4.8747,5.1168,4.657,0.5857,379,12,35,9,-259.692,12.153,50.0,51.7
3,173,1300173,3,15.3215,15.6156,13.6447,2.5323,589,12,36,9,181.539,130.315,50.0,51.75
3,174,1300174,3,10.1336,18.6432,12.9651,4.8731,439,12,35,9,110.579,201.368,50.0,51.72
3,175,1300175,3,14.5955,20.2535,13.1585,4.9645,484,12,34,9,-132.565,-211.965,50.0,51.83
3,176,1300176,3,8.5135,10.1699,7.9312,1.5294,514,12,36,9,-73.185,234.033,50.0,51.72
3,177,1300177,3,17.0292,18.5488,13.0968,5.3016,354,12,34,9,-176.761,-181.73,50.0,51.63
3,178,1300178,3,4.6929,7.535,4.756,1.5778,393,12,36,9,-182.958,176.195,50.0,51.72
3,179,1300179,3,2.366,7.1998,3.8729,2.2757,546,12,36,9,158.834,160.058,50.0,51.71
3,180,1300180,3,8.1171,11.9442,8.0806,2.4894,528,12,36,9,-218.506,134.89,50.0,51.8
3,181,1300181,3,11.0481,13.0722,11.0284,2.0034,431,12,34,9,-158.317,-196.134,50.0,51.73
3,182,1300182,3,9.3752,12.4822,9.6551,1.6228,584,12,36,9,-222.46,128.88,50.0,51.8
3,183,1300183,3,8.72,13.2435,8.7267,2.3457,547,12,34,9,-111.862,-221.724,50.0,51.67
3,184,1300184,3,5.5408,7.6664,5.9142,1.0086,580,12,36,9,-84.878,-231.065,50.0,51.68
3,185,1300185,3,1.6782,4.2532,1.8711,1.4509,262,12,36,9,213.358,56.071,50.0,51.67
3,186,1300186,3,5.3218,10.5199,5.9784,2.4938,421,12,36,9,-213.763,141.619,50.0,51.73
3,187,1300187,3,4.3175,5.4814,4.3543,0.5229,485,12,36,9,-62.114,-236.276,50.0,51.89
3,188,1300188,3,2.7206,4.61,2.8741,1.0461,585,12,36,9,179.655,133.184,50.0,51.74
3,189,1300189,3,18.1914,19.5762,18.0958,1.0703,564,12,35,9,-259.554,14.63,50.0,51.75
3,190,1300190,3,9.4655,12.4158,8.8586,3.0555,556,12,35,9,-259.342,17.756,50.0,51.65
3,191,1300191,3,6.3554,10.825,5.8674,3.681,325,12,34,9,-118.542,-218.837,50.0,51.77
3,192,1300192,3,3.7958,9.91,4.5409,1.8297,378,12,36,9,-200.543,-158.127,50.0,51.62
3,193,1300193,3,4.6676,9.5964,5.2286,2.0066,574,12,36,9,-250.473,66.949,50.0,51.67
3,194,1300194,3,8.8249,10.4598,8.2362,2.0059,546,12,36,9,190.584,-115.127,50.0,51.92
3,195,1300195,3,6.2965,9.1994,7.3265,1.4662,257,12,36,9,-231.458,113.514,50.0,51.71
3,196,1300196,3,8.9041,9.9488,7.8547,2.1172,540,12,36,9,-74.274,233.783,50.0,51.76
3,197,1300197,3,7.4095,10.0626,7.4364,1.8807,437,12,36,9,-47.068,-238.469,50.0,51.74
3,198,1300198,3,5.0115,8.0135,5.2443,1.3158,472,12,36,9,-4.154,-239.476,50.0,51.72
3,199,1300199,3,14.8832,18.92,14.1848,5.1039,483,12,36,9,-197.36,-161.689,50.0,51.76
5,0,1500000,5,7.096,10.3033,6.9304,2.1828,476,18,58,15,307.231,-285.003,50.0,53.13
5,1,1500001,5,5.6777,6.727,5.6069,0.8318,468,18,55,15,-230.169,302.553,50.0,52.94
5,2,1500002,5,4.3409,10.563,4.8619,2.5009,467,18,55,15,401.693,-98.417,50.0,53.13
5,3,1500003,5,2.2222,3.9178,2.3746,0.9879,359,18,56,15,246.615,-339.831,50.0,53.24
5,4,1500004,5,6.3128,8.483,6.5092,1.1283,490,18,58,15,316.533,-274.298,50.0,53.31
5,5,1500005,5,4.5609,5.6795,4.5698,0.6829,478,18,58,15,0.49,382.566,50.0,53.39
5,6,1500006,5,8.6246,10.8415,8.0066,2.4697,478,18,55,15,409.742,-31.684,50.0,53.08
5,7,1500007,5,10.3048,13.963,9.2264,3.4402,461,18,56,15,-388.967,-46.055,50.0,53.19
5,8,1500008,5,6.4818,8.8888,6.4916,1.5821,279,18,58,15,375.004,-180.941,50.0,53.21
5,9,1500009,5,6.2932,7.8465,6.3249,0.8304,462,18,58,15,-85.307,371.159,50.0,53.37
5,10,1500010,5,4.9941,8.6957,5.794,2.1216,470,18,58,15,47.447,380.923,50.0,53.21
5,11,1500011,5,6.7971,18.9784,8.9421,5.3994,462,18,55,15,409.814,-29.507,50.0,53.23
5,12,1500012,5,2.9048,3.9414,2.9815,0.7982,484,18,55,15,-232.385,300.877,50.0,53.18
5,14,1500014,5,5.6843,8.4021,5.8807,1.1274,232,18,56,15,-385.511,-77.079,50.0,53.18
5,13,1500013,5,5.5891,7.4459,5.5884,1.099,425,18,58,15,359.124,-212.544,50.0,53.42
5,15,1500015,5,5.3025,6.5733,5.2565,1.0323,463,18,55,15,-246.911,289.268,50.0,53.14
5,16,1500016,5,4.2934,5.9431,4.5338,1.2564,417,18,55,15,404.435,-83.81,50.0,53.16
5,17,1500017,5,7.259,17.3954,8.4337,4.2949,472,18,55,15,409.951,-23.57,50.0,53.11
5,18,1500018,5,2.046,4.8555,2.6687,1.2732,465,18,58,15,-97.85,367.866,50.0,53.26
5,19,1500019,5,4.3775,6.179,4.2437,1.2375,473,18,58,15,379.983,134.707,50.0,53.34
5,20,1500020,5,7.5341,8.9334,7.2727,1.3166,448,18,56,15,-388.961,11.493,50.0,53.27
5,22,1500022,5,4.041,7.3613,4.3181,1.629,467,18,58,15,-330.611,-227.045,50.0,53.42
5,21,1500021,5,4.7509,7.1098,4.9464,1.1465,238,18,58,15,-363.021,127.093,50.0,53.54
5,23,1500023,5,6.1506,9.8856,6.5252,2.4056,492,18,58,15,-312.92,-253.376,50.0,53.19
5,24,1500024,5,3.3295,5.1989,3.1176,1.3441,473,18,58,15,-322.675,204.778,50.0,53.3
5,25,1500025,5,2.4787,4.6534,2.8698,0.9853,480,18,58,15,73.494,377.608,50.0,53.23
5,26,1500026,5,4.7551,8.7297,5.2046,2.446,466,18,55,15,403.66,53.614,50.0,53.25
5,27,1500027,5,3.3724,5.538,3.6384,1.0944,461,18,55,15,-213.049,314.717,50.0,53.1
5,28,1500028,5,8.7878,12.0207,8.847,1.5148,485,18,58,15,80.746,376.373,50.0,53.48
5,29,1500029,5,3.9177,11.9048,4.7036,3.2406,447,18,58,15,389.667,108.588,50.0,53.5
5,30,1500030,5,6.5414,8.1949,6.6992,1.0231,483,18,58,15,-318.04,211.568,50.0,53.41
5,31,1500031,5,8.7373,10.6689,8.733,1.2163,490,18,58,15,322.634,232.199,50.0,53.29
5,32,1500032,5,9.207,13.3478,10.0862,2.1431,478,18,55,15,-229.537,-337.667,50.0,53.07
5,33,1500033,5,2.3207,4.228,2.4549,0.9042,478,18,55,15,-251.425,285.428,50.0,53.03
5,34,1500034,5,2.835,6.0637,3.3169,1.4667,471,18,58,15,-379.201,74.995,50.0,53.43
5,35,1500035,5,9.0807,12.1729,8.9786,2.1167,484,18,58,15,397.488,81.942,50.0,53.28
5,36,1500036,5,6.4812,7.7838,6.3624,0.9679,478,18,58,15,-370.116,107.226,50.0,53.2
5,39,1500039,5,6.2442,12.1787,6.4324,2.2648,475,18,58,15,11.868,-417.316,50.0,53.28
5,37,1500037,5,7.073,8.3149,7.1258,0.4252,196,18,58,15,-60.835,376.358,50.0,53.56
5,38,1500038,5,2.9187,6.8856,3.1591,1.8173,465,18,58,15,391.532,102.818,50.0,53.63
5,40,1500040,5,4.37,9.0302,5.0828,2.0575,481,18,58,15,387.792,-148.748,50.0,53.19
5,41,1500041,5,5.0267,8.6185,5.2811,1.828,491,18,56,15,198.232,-370.264,50.0,53.12
5,42,1500042,5,5.8785,6.6812,5.9121,0.4599,466,18,58,15,-294.901,241.591,50.0,53.33
5,43,1500043,5,3.9589,5.6803,4.0176,0.9446,424,18,54,15,209.269,329.511,50.0,53.0
5,44,1500044,5,13.3703,14.4175,11.9647,2.5003,423,18,58,15,-320.375,-242.825,50.0,53.41
5,45,1500045,5,7.6893,22.4015,9.474,6.8705,461,18,55,15,-232.194,-335.663,50.0,53.22
5,46,1500046,5,2.2715,4.5052,2.4337,1.158,469,18,56,15,-385.848,40.16,50.0,53.36
5,47,1500047,5,7.3123,10.7522,7.5261,1.5619,455,18,58,15,326.918,226.735,50.0,53.4
5,48,1500048,5,4.627,5.7971,4.5418,0.7356,214,18,55,15,-240.73,294.344,50.0,53.03
5,49,1500049,5,6.1611,7.1605,6.2282,0.5778,487,18,58,15,-282.259,255.781,50.0,53.22
5,50,1500050,5,3.2362,4.6227,3.2872,0.8495,339,18,58,15,69.496,378.23,50.0,53.36
5,51,1500051,5,5.967,7.8597,5.8561,1.1459,473,18,56,15,174.55,347.266,50.0,53.15
5,52,1500052,5,4.1695,6.4762,4.3773,1.152,477,18,58,15,349.426,194.316,50.0,53.38
5,53,1500053,5,2.8239,5.8601,2.9484,1.4233,471,18,55,15,-162.329,343.654,50.0,53.26
5,54,1500054,5,9.4328,10.7642,8.739,2.0084,481,18,56,15,220.823,-357.253,50.0,53.18
5,55,1500055,5,6.6072,8.2446,6.5463,1.1266,502,18,56,15,172.931,-382.633,50.0,53.21
5,56,1500056,5,4.4335,10.1814,4.8933,2.6171,433,18,58,15,113.136,-403.796,50.0,53.22
5,57,1500057,5,3.663,7.1239,3.7601,2.3283,499,18,56,15,139.047,-395.932,50.0,53.06
5,58,1500058,5,5.0158,7.2944,4.8275,1.609,444,18,58,15,285.748,272.444,50.0,53.3
5,59,1500059,5,4.0424,9.7486,4.4236,1.8375,333,18,58,15,401.22,66.027,50.0,53.22
5,60,1500060,5,5.799,8.4273,5.9356,1.6762,477,18,58,15,-339.659,-211.585,50.0,53.41
5,61,1500061,5,4.0863,7.2617,4.2079,2.257,464,18,55,15,-181.803,-368.336,50.0,53.28
5,62,1500062,5,6.2774,7.2051,5.1994,2.0574,476,18,58,15,350.98,-226.444,50.0,53.24
5,63,1500063,5,6.4025,14.5483,8.1893,4.0284,468,18,58,15,86.312,-409.974,50.0,53.37
5,64,1500064,5,4.9006,6.2006,4.8931,0.7851,476,18,58,15,331.748,220.33,50.0,53.13
5,65,1500065,5,2.9942,5.841,3.5755,1.5417,483,18,55,15,-133.017,356.238,50.0,53.04
5,66,1500066,5,5.9759,11.1678,6.2724,2.8299,398,18,58,15,-272.216,-300.789,50.0,53.19
5,67,1500067,5,4.6248,6.4998,4.5013,1.4563,498,18,56,15,246.762,-339.724,50.0,53.02
5,68,1500068,5,3.3778,4.266,3.0588,1.0401,221,18,58,15,-76.789,373.15,50.0,53.38
5,69,1500069,5,6.7371,7.8139,6.6128,0.8097,246,18,58,15,393.039,-132.564,50.0,53.36
5,70,1500070,5,3.7035,4.0527,3.7414,0.1617,196,18,56,15,155.668,355.213,50.0,53.25
5,71,1500071,5,6.7293,8.8784,6.6305,1.3285,487,18,55,15,-136.811,-389.405,50.0,53.18
5,73,1500073,5,6.9125,7.5499,6.9107,0.7245,359,18,58,15,-7.461,382.298,50.0,53.16
5,72,1500072,5,5.2876,6.6735,5.3145,0.927,373,18,55,15,-185.277,331.774,50.0,53.25
5,74,1500074,5,4.0545,5.6271,4.1,1.1359,464,18,58,15,-40.77,379.444,50.0,53.26
5,75,1500075,5,7.1462,16.033,7.3773,3.5872,493,18,55,15,406.302,36.947,50.0,53.02
5,76,1500076,5,8.865,9.5111,6.9484,2.8234,468,18,55,15,-148.132,350.095,50.0,53.07
5,78,1500078,5,5.7889,9.2671,6.0053,2.2716,492,18,56,15,241.676,-343.397,50.0,53.28
5,79,1500079,5,3.2924,5.2437,3.1983,1.2441,471,18,55,15,-215.052,313.363,50.0,53.08
5,77,1500077,5,3.8951,6.3909,4.134,1.2594,490,18,58,15,60.628,-414.104,50.0,53.33
5,81,1500081,5,10.7655,11.1964,10.2962,0.9831,481,18,58,15,-95.664,-403.112,50.0,53.2
5,80,1500080,5,8.3771,9.5369,8.5831,0.6929,488,18,58,15,-361.867,130.041,50.0,53.32
5,82,1500082,5,5.4949,8.3601,5.3369,1.619,487,18,58,15,357.709,-215.054,50.0,53.35
5,83,1500083,5,4.7077,7.0054,5.1632,1.3119,407,18,58,15,-279.366,258.845,50.0,53.34
5,84,1500084,5,2.9345,5.9211,3.2954,1.5744,482,18,53,15,-191.355,-362.945,50.0,53.07
5,85,1500085,5,5.7698,12.3724,6.172,3.2635,492,18,56,15,-389.998,-16.073,50.0,53.3
5,86,1500086,5,5.0325,12.1988,6.3,3.3446,477,18,58,15,-361.34,-166.004,50.0,53.37
5,87,1500087,5,4.1866,9.744,5.271,2.5558,472,18,58,15,-369.554,-143.57,50.0,53.4
5,89,1500089,5,8.5005,11.9539,8.8172,1.6392,502,18,56,15,245.999,305.642,50.0,53.08
5,88,1500088,5,5.6734,10.5827,5.7764,2.6513,463,18,58,15,-294.844,-276.3,50.0,53.31
5,90,1500090,5,5.1001,11.4419,5.6604,2.7725,477,18,55,15,-177.668,-370.564,50.0,53.08
5,91,1500091,5,3.2653,6.7038,3.3634,1.602,376,18,55,15,-131.563,-391.433,50.0,53.14
5,92,1500092,5,8.3784,9.7584,8.5038,0.9371,474,18,55,15,406.567,-69.612,50.0,53.08
5,95,1500095,5,3.7046,6.0841,3.8703,1.2216,474,18,55,15,409.628,-34.557,50.0,53.08
5,94,1500094,5,3.746,5.5322,3.6141,1.241,490,18,58,15,57.71,379.824,50.0,53.33
5,93,1500093,5,1.8729,3.7153,1.9047,0.8534,477,18,58,15,-80.905,-406.854,50.0,53.43
5,96,1500096,5,5.0603,9.378,5.1028,3.0395,481,18,55,15,-229.088,-338.002,50.0,53.04
5,97,1500097,5,9.6461,17.0388,10.4712,3.2239,481,18,58,15,401.18,66.214,50.0,53.27
5,98,1500098,5,4.4099,7.5054,4.4193,1.9563,497,18,58,15,-338.854,-213.027,50.0,53.25
5,99,1500099,5,9.1265,12.5007,9.2721,1.8088,484,18,58,15,343.166,-238.68,50.0,53.14
5,100,1500100,5,5.2358,11.411,5.9887,2.94,468,18,58,15,-104.222,-400.665,50.0,53.28
5,101,1500101,5,5.5907,9.7825,5.8491,2.5925,476,18,58,15,-356.692,-177.123,50.0,53.24
5,103,1500103,5,6.5542,10.4001,6.9669,2.0473,454,18,58,15,-353.261,150.135,50.0,53.32
5,102,1500102,5,5.9255,8.9469,6.1851,1.7795,490,18,58,15,-325.42,-235.25,50.0,53.4
5,104,1500104,5,3.5542,9.1371,4.4723,2.2029,492,18,58,15,365.833,-200.03,50.0,53.31
5,105,1500105,5,5.0799,9.6024,5.618,2.2355,490,18,56,15,275.837,-316.203,50.0,53.05
5,106,1500106,5,4.5887,6.7254,4.8912,1.1771,484,18,58,15,-357.476,140.671,50.0,53.28
5,107,1500107,5,3.8764,4.9433,3.6926,0.8862,478,18,55,15,-124.953,359.226,50.0,53.02
5,108,1500108,5,5.7686,7.5513,5.2182,1.8351,330,18,58,15,-295.278,-275.787,50.0,53.41
5,109,1500109,5,10.1657,12.1796,10.2925,1.4098,474,18,58,15,-359.369,-170.834,50.0,53.24
5,111,1500111,5,5.8893,7.0335,4.9906,1.8427,466,18,55,15,-141.725,352.787,50.0,53.02
5,110,1500110,5,5.933,8.1353,5.9197,1.3289,473,18,56,15,199.588,-369.537,50.0,53.26
5,112,1500112,5,4.4458,9.2982,4.9284,2.1648,453,18,55,15,-138.996,-388.535,50.0,53.35
5,113,1500113,5,6.8186,10.2801,7.2958,1.442,469,18,58,15,349.383,-229.026,50.0,53.64
5,114,1500114,5,4.8373,9.2708,5.2186,2.2111,474,18,55,15,-120.291,-395.506,50.0,53.23
5,115,1500115,5,7.6768,10.7646,7.9379,1.7098,454,18,58,15,56.731,-414.581,50.0,53.4
5,116,1500116,5,3.5035,6.8635,4.3342,1.4544,448,18,58,15,394.907,-126.163,50.0,53.43
5,118,1500118,5,7.7879,10.2648,7.7744,1.1162,459,18,55,15,-177.442,-370.684,50.0,53.19
5,117,1500117,5,5.2654,9.1151,5.5982,1.929,417,18,56,15,-389.773,-3.839,50.0,53.39
5,119,1500119,5,2.5515,5.7352,2.8862,1.5084,483,18,56,15,161.699,352.797,50.0,53.2
5,120,1500120,5,8.0648,10.0078,7.6452,1.7505,483,18,58,15,-345.51,-200.658,50.0,53.31
5,121,1500121,5,2.8307,4.9255,3.1747,1.1806,461,18,55,15,-196.5,325.255,50.0,53.15
5,122,1500122,5,3.6339,5.9681,3.7885,0.9715,456,18,58,15,363.112,170.594,50.0,53.53
5,123,1500123,5,6.8019,8.7022,6.7246,1.3014,443,18,58,15,-365.116,121.561,50.0,53.44
5,124,1500124,5,4.8305,6.4807,5.0216,1.032,470,18,56,15,-389.789,-30.307,50.0,53.38
5,125,1500125,5,5.4352,8.6312,5.499,1.4223,423,18,56,15,-388.77,14.02,50.0,53.34
5,126,1500126,5,2.6951,5.2817,3.1265,1.1679,467,18,58,15,15.386,382.643,50.0,53.59
5,127,1500127,5,4.8552,7.2815,4.9457,1.4479,471,18,58,15,42.55,381.353,50.0,53.51
5,128,1500128,5,4.2635,13.1941,6.044,4.5487,470,18,55,15,-198.598,-358.622,50.0,53.18
5,129,1500129,5,8.6246,12.6688,8.3854,3.2132,434,18,58,15,-269.573,-303.395,50.0,53.35
5,130,1500130,5,1.9723,3.5191,2.0532,0.7324,472,18,58,15,-99.334,367.447,50.0,53.29
5,131,1500131,5,6.3381,7.8861,6.5579,0.7856,326,18,58,15,-373.631,-130.579,50.0,53.32
5,132,1500132,5,2.8251,5.5747,3.3266,1.4383,491,18,56,15,255.019,-333.494,50.0,53.26
5,133,1500133,5,5.0047,8.7232,5.1646,1.5756,286,18,58,15,386.986,116.401,50.0,53.41
5,134,1500134,5,6.9943,7.3429,6.9103,0.3723,468,18,55,15,-249.327,287.228,50.0,53.25
5,135,1500135,5,5.3443,8.9876,6.344,2.0283,492,18,56,15,166.68,350.717,50.0,53.23
5,136,1500136,5,4.4114,5.2165,4.2193,0.7315,464,18,55,15,-195.911,325.609,50.0,53.09
5,137,1500137,5,4.1206,5.3093,4.1161,0.7468,322,18,56,15,210.023,-363.717,50.0,53.3
5,138,1500138,5,9.4442,11.1086,9.6594,0.9162,464,18,58,15,-332.022,190.094,50.0,53.38
5,139,1500139,5,5.4774,9.9407,5.3626,2.1712,308,18,58,15,-369.498,-143.737,50.0,53.44
5,140,1500140,5,3.299,6.1199,3.7114,1.2747,454,18,56,15,189.47,-374.798,50.0,53.27
5,142,1500142,5,7.4052,9.9382,6.633,2.7916,463,18,55,15,-142.831,352.332,50.0,53.23
5,141,1500141,5,7.5152,11.5031,7.3295,2.3861,462,18,58,15,-320.713,-242.329,50.0,53.41
5,143,1500143,5,2.7418,3.293,2.7016,0.4549,481,18,58,15,-326.32,199.218,50.0,53.4
5,144,1500144,5,3.9543,7.4336,4.1516,1.7161,464,18,58,15,-325.927,-234.468,50.0,53.51
5,145,1500145,5,4.7033,7.1992,4.465,2.1389,484,18,58,15,-110.712,364.03,50.0,53.42
5,146,1500146,5,11.1427,14.0158,11.497,1.3272,459,18,58,15,284.044,274.055,50.0,53.46
5,147,1500147,5,2.0022,4.4805,2.4343,1.5249,460,18,58,15,-284.795,253.043,50.0,53.37
5,148,1500148,5,4.1904,6.5709,4.0475,1.7399,475,18,58,15,308.997,-283.028,50.0,53.34
5,149,1500149,5,5.9928,10.3292,5.5141,3.2491,469,18,55,15,401.629,-98.727,50.0,53.34
5,150,1500150,5,2.7231,8.1581,3.4596,2.2265,470,18,58,15,300.546,257.603,50.0,53.42
5,151,1500151,5,8.2532,8.732,7.0257,1.8447,440,18,58,15,-89.976,369.984,50.0,53.47
5,152,1500152,5,5.8004,7.3236,5.9179,0.9505,454,18,58,15,-271.516,266.843,50.0,53.32
5,153,1500153,5,6.4681,9.8506,5.9866,2.8183,463,18,55,15,-166.202,-376.42,50.0,53.16
5,154,1500154,5,3.5415,4.9764,3.4699,1.1401,460,18,58,15,-12.922,-416.663,50.0,53.39
5,155,1500155,5,4.2967,7.4947,4.6895,1.1175,127,18,58,15,-377.74,80.954,50.0,53.27
5,156,1500156,5,4.4739,7.4211,4.8817,1.6944,484,18,58,15,-90.568,369.831,50.0,53.46
5,157,1500157,5,2.6424,3.4815,2.5941,0.7367,472,18,58,15,-335.334,184.532,50.0,53.46
5,158,1500158,5,4.6421,7.3846,4.8954,1.2708,448,18,58,15,-316.554,-248.324,50.0,53.46
5,159,1500159,5,8.7041,9.7561,8.6841,0.6471,480,18,56,15,221.608,322.123,50.0,53.28
5,160,1500160,5,5.4377,7.298,5.381,1.2353,471,18,58,15,-64.327,-410.354,50.0,53.31
5,161,1500161,5,4.1447,10.7347,5.079,2.7098,482,18,56,15,139.643,-395.729,50.0,53.23
5,163,1500163,5,9.5435,20.8745,11.7139,7.6993,491,18,55,15,408.695,14.96,50.0,53.1
5,162,1500162,5,2.1041,4.6005,2.3793,1.0801,471,18,58,15,-99.326,-402.09,50.0,53.29
5,164,1500164,5,3.6609,8.8567,3.9215,2.5028,291,18,58,15,-378.716,-111.661,50.0,53.34
5,165,1500165,5,5.1064,7.1672,5.0912,1.2278,467,18,58,15,371.26,154.409,50.0,53.38
5,166,1500166,5,5.7642,13.2956,6.4231,3.8672,469,18,58,15,385.29,-155.732,50.0,53.46
5,167,1500167,5,31.3597,35.8131,31.8763,2.5053,35,18,58,15,-89.114,-404.847,50.0,53.46
5,168,1500168,5,2.6364,5.1033,2.6447,1.2201,495,18,58,15,342.497,-239.684,50.0,53.4
5,169,1500169,5,5.3484,15.325,6.3421,3.8404,381,18,56,15,252.118,301.08,50.0,53.16
5,170,1500170,5,5.8437,9.9897,5.8611,2.8033,483,18,56,15,255.875,298.188,50.0,53.14
5,171,1500171,5,6.4153,9.701,6.3817,2.1503,469,18,55,15,408.975,-45.936,50.0,53.15
5,172,1500172,5,5.2538,7.1797,5.1537,1.3824,295,18,58,15,-47.674,378.5,50.0,53.38
5,173,1500173,5,8.8728,11.3268,8.522,2.2235,491,18,56,15,-383.987,51.777,50.0,53.21
5,174,1500174,5,7.0263,7.8471,6.4173,1.3675,464,18,55,15,-238.208,296.356,50.0,53.21
5,175,1500175,5,5.8696,8.4745,6.2843,1.3436,477,18,55,15,-156.436,346.409,50.0,53.18
5,176,1500176,5,4.4739,7.3681,5.0255,1.4325,485,18,58,15,328.141,225.138,50.0,53.35
5,177,1500177,5,9.0627,9.6534,8.5516,0.9543,368,18,58,15,3.265,382.623,50.0,53.41
5,178,1500178,5,4.9217,9.4423,4.9159,2.5728,498,18,56,15,163.08,-386.869,50.0,53.24
5,179,1500179,5,8.3379,11.5811,8.5743,1.3585,413,18,56,15,229.689,316.95,50.0,53.16
5,180,1500180,5,4.027,7.2124,4.6786,1.7474,471,18,58,15,373.574,149.455,50.0,53.37
5,181,1500181,5,8.3424,12.629,8.6255,2.0401,389,18,58,15,-63.221,375.921,50.0,53.49
5,183,1500183,5,5.7928,8.465,6.2787,1.3364,484,18,58,15,50.305,380.644,50.0,53.34
5,182,1500182,5,5.6947,10.7428,5.8211,2.2424,463,18,55,15,403.373,-89.83,50.0,53.37
5,185,1500185,5,3.3069,5.6867,3.3703,1.1818,468,18,58,15,-294.307,-276.93,50.0,53.25
5,184,1500184,5,3.0853,4.4895,3.2766,0.5987,267,18,58,15,-360.211,134.152,50.0,53.35
5,187,1500187,5,6.7453,8.0155,6.6346,0.8769,489,18,58,15,-361.39,131.238,50.0,53.23
5,186,1500186,5,3.5925,4.9663,3.4644,0.9027,478,18,58,15,-5.416,382.382,50.0,53.48
5,188,1500188,5,2.3202,4.728,2.6738,1.1022,467,18,56,15,182.435,-378.245,50.0,53.28
5,191,1500191,5,5.1165,7.8602,5.0906,1.4191,470,18,55,15,404.234,-84.995,50.0,53.12
5,190,1500190,5,5.764,7.8242,5.7761,1.3514,492,18,56,15,150.89,357.045,50.0,53.3
5,189,1500189,5,2.8877,4.2811,2.9366,0.7582,477,18,58,15,397.937,-114.814,50.0,53.41
5,193,1500193,5,7.5813,8.869,7.5647,0.6723,471,18,55,15,-187.041,330.781,50.0,53.14
5,192,1500192,5,1.6655,3.1078,1.7716,0.7591,189,18,55,15,408.818,13.411,50.0,53.26
5,194,1500194,5,4.2036,5.1068,3.9952,0.8451,483,18,58,15,-85.752,371.05,50.0,53.05
5,195,1500195,5,5.9952,8.8676,5.9872,1.7284,469,18,58,15,104.172,-406.077,50.0,53.03
5,196,1500196,5,4.7439,6.4737,4.8997,0.939,394,18,55,15,-245.006,290.854,50.0,52.64
5,197,1500197,5,4.0356,9.0717,4.5106,2.6023,479,18,55,15,409.656,-0.728,50.0,52.68
5,199,1500199,5,7.3626,12.997,7.7827,3.2583,485,18,55,15,-147.328,-385.081,50.0,52.61
5,198,1500198,5,5.6653,8.035,5.9955,1.0758,474,18,58,15,-380.287,70.291,50.0,52.83
